"May 29, 2019",40,"We had Dinner on a Saturday, The place was full. We got table after some waiting. Wine list was very good. Our cabernet","We had Dinner on a Saturday, The place was full. We got a table after some waiting. The wine list was very good. Our Cabernet was excellent. Food came within a reasonable time. Food was excellent. I will give 4 stars."
"May 26, 2019",50,Amazing flavor!!,I loved the very friendly service which was only topped by the food! Sooo very tasty! Definitely will be a regular. Authentic Indian Food is just the best!
"May 26, 2019",50,Highly Recommended,"Spice Symphony was a quick walk from Grand Central. The ambiance was lovely, the service attentive and the food delicious. Four adults had different meals (one veggie), all were delighted. The tandoori oven lamb chops were so tender and tasty. Highly recommended."
"May 21, 2019",50,Great Curry House,"In New York with the family. Great Indian restaurant, had everyone's favourite dish. If you're Irish or British and fancy a curry check this place out."
"May 20, 2019",40,A returning visit!,Lovely food - really nicely presented and lovely service in a nice setting. Food a little expensive (compared to where we eat in London) but still enjoyable and a good dining experience.
"May 20, 2019",50,Wonderful,Basically 2 menus: Indian and Chinese. We went with Indian and a wonderful wine from New Zealand. Everything was delicious. Our waiter Vijay was gracious and wonderful. Food was delish!
"May 19, 2019",50,Amazing meal and service!,Hands down THE BEST INDIAN FOOD EVER!!! Unbelievable flavors and unbelievable service. Vijay was superb in service and recommendations on the menu. I highly recommend this restaurant!
"May 18, 2019",50,Fantastic blend of India and China,A great find with fantastic food and attentive service. Make sure to have a reservation as the word is out! Great for vegans and vegetarians
"May 12, 2019",50,great,"well, spice symphony!! great food, fresh , really tasty, loved everything there. service was perfect."
"May 9, 2019",50,Worth it for the Nan breads alone!,"What a find. Low key and tucked away in a great central location. Not easy to find authentic curry not to mention real actual fresh cooked nan breads. Delicious fresh curry, super tasty tandoori shrimp. Impeccable warm service. Worth any detour. Go."
"May 4, 2019",50,Dinner for my husband and me,"Gorgeous food and great service. Our waitress, Santosh, is very professional and he took great care of us. We will be back next time we are i NY."
"May 2, 2019",50,Wonderful Dinner,"We had a wonderful dinner at Spice Symphony. The food is delicious and the atmosphere was elegant and relaxed. Our server, Nisar, was delightful and very attentive. I highly recommend Spice Symphony!"
"May 1, 2019",50,Fantastic food with exceptional service,Traditional Indian dishes are flavorful and robust in flavor. The chines infused dishes are equally delicious and satisfying. Substantial Bar options and pleasant atmosphere.
"April 27, 2019",50,Amazing Food,This restaurant is a NYC gem. Great food and service. Great blend of spices. Reasonably priced for the amazing service you get here.
"April 27, 2019",50,Absolutely perfect!,Our meal was perfect and our wine as well. Our server Nisar was aware of our gluten free needs and helped us with our selections. We were happy and satisfied!
"April 23, 2019",50,Indian Cuisine,Enjoying a city break with my daughter. Excellent service and speedy. Made to feel very much at home. I had chicken tandoori and my daughter had lamb rogan josh. Chose wine a new zealand sauvignon blanc which was simply perfect. Great experience.
"April 20, 2019",50,Fabulous,"Party of 4 midweek, better to book as it did get very busy. The food was fabulous, service very good and reasonably priced. No complaints and would certainly recommend"
"April 20, 2019",50,Excellent,Delicious vegetarian options. Don’t miss the cheese dumplings in creamy cashew sauce. We ended going twice in one week!
"April 18, 2019",50,A great find,"I found this while scouring TA for Indian food recommendations. Great service, really good food, a lovely interior and reasonably priced for the quality. Highly recommend a visit here, a little gem of a restaurant."
"April 15, 2019",50,Wonderfull!!!,"Excellent food!!! You can choose spicy or non spicy. The place is very nice. Omkar, our server, was great!!!"
"April 14, 2019",50,"Excellent ambience, food and service","You can't go wrong with dining experience. The food was perfection, and the service in impeccable. Recommend reservations as it is very popular for the above reasons."
"April 14, 2019",40,Oasis!,Dinner here last night. Provided a welcome spice kick amid the American menu durge. Good service. Many Indian patrons is always a good sign.
"April 12, 2019",50,Great restaurant,"Stopped here on our first night in New York. Great food, Great service and the prices are excellent too. Would definitely recommend stopping off here."
"April 10, 2019",40,Tasty,"We got a table without a reservation and the staff could not have been more accommodating. The food was fantastic, we took recommendations from our waiter and the wine list is extensive. For a slightly higher end Indian meal, choose here. You won’t be disappointed."
"April 6, 2019",50,Great for lunch,Went for a late lunch. The food was fresh and flavorful. Decent sized portions and reasonably priced.
"April 2, 2019",50,Delicious,"Everything we had, vegetable korma, lamb rogan josh, raita, garlic nan, even the craft beer was excellent. The service was impeccable and I liked the intimate decor too."
"March 30, 2019",50,Delicious food and great service,The service was excellent! Vijay was a wonder server. I have a nut allergy and he took special care to make sure that all the dishes we ordered were nut free. The food was so good and the service was excellent. Great place!
"March 30, 2019",30,Disappointing main,"The restaurant does not look great from the outside but is smart inside. The staters and the complimentary dish were very tasty but my main chicken masala did not have any kick and the chicken was dry, my partner dish was nice though."
"March 27, 2019",50,Outstanding food and service,"I can’t decide if I should praise the food or the service first. The palak paneer in particular, but everything we ate was delicious, delicate and flavorful. And the attention from the owner to the waiters was also above average. Definitely worth coming nack"
"March 23, 2019",50,Great food and very nice ambiance,Amazing food and we appreciated our patient waiter Nisar who took time to review the menu with us and offer his recommendations.
"March 20, 2019",50,Delicious Food,I had gone there for dinner and there was so much variety to choose from. Some of the dishes are pricey but worth the quality. I recommend this place for vegetarians.
"March 17, 2019",50,Perfect date,"Consistently excellent! Have travelled from Boston 2 years ago, 6 months ago and 2 days ago. Authentic Indian food with excellent presentation and service!"
"March 15, 2019",50,Fantastic Indian and service,"The small cozy eating area is unremarkable, but the food and service was wonderful. Waiter was very attentive, non-invasive and helpful. The meal was a wonderful experience, and I strongly recommend eating here. Very authentic."
"March 8, 2019",50,Great Food!,What a pleasant surprise! Was staying in NYC for two nights and now on our second meal here...fabulous! The flavors are amazing!!! And...Nisar served us twice and was the best...make it a must-go dining stop...you won’t be disappointed!
"March 5, 2019",40,Exquisit indian food,"Perfect place for indian food. We were two people and try chiken tikamasala, chiken lolipops and cheese naan (with beer about 70dollars). We were served by Raj, perfect treat. Recommendable!"
"February 23, 2019",40,Pleasing,A pleasant ambience and very courteous service makes dining at this restaurant a special experience . The food is an interesting mix of Indian and Indo - Chinese . Decent helpings . Pricing is mid range for the Manhattan location .
"February 23, 2019",50,Amazing Indian food,There were 3 of us and we decided to let Nisar pick a selection of apps and main courses. He did a phenomenal job and we thoroughly enjoyed everything. I would highly recommend this restaurant when visiting NYC.
"February 22, 2019",50,Done right!,"Being from Jackson Heights and married to an Indian, I’ve had a lot of Indian in NY since 2000, and most are the same. But this place was really nice! All around yummy, nice energy to the place, and Vijay took good care of us!"
"February 20, 2019",50,best curry in Manhattan,"Excellent food ! probably best curry i have had in a long time. The staff are very friendly and helpful, highly recommend visiting if you love a good curry!"
"February 19, 2019",40,Great curry and atmosphere,Arrived with no reservation but quickly seated. Very attentive service and delicious food. Indian for adults and Chinese for kids - everyone was happy!
"February 19, 2019",50,"Great experience overall, especially the service",Vijay really looked after us during our meal. The food was fantastic and the service was first class.
"February 15, 2019",50,Awesome food and service,Nisar took great care of us. Chicken Tikka Masala is my favorite! Really excellent quality food and attentive service.
"February 12, 2019",50,Flavors + Service keep us coming back!,This is such an enjoyable experience with friendly service (thanks Vijay!) + delicious food. With so many options on the menu we always need help with ordering & have been thrilled with our selections in our multiple visits to this restaurant.
"February 10, 2019",40,Was expecting better Indian food,I really thought this was going to be over the top. The food quality was adequate and portions were more then adequate. Service was exemplary. Ambiance was a bit bland.
"February 10, 2019",50,Spice Symphony restaurant,"Excellent meal, excellent service Very attentive, friendly Delicious Indian food and staff very willing to assist in selection and to explain spices and recommend"
"February 10, 2019",50,Great Indian,"Being a Brit now living in NJ I’ve really missed a nice Indian meal, especially in a nice environment. This place took me back home. They delivered a great spicy meal full of taste and Aldi made some great suggestions. We will be back 😀"
"February 4, 2019",50,The best naan I ever had,Servers are very attentive to your table. The food is delicious! They have a fruity naan recipe I never had before.
"January 31, 2019",50,Extraordinary!,"I had a wonderful experience at Spice Symphony. Not only was the food incredible, but Nisar provided wonderful service and delightful conversation. I highly recommend this restaurant!"
"January 30, 2019",50,Amazing!!,Vijay and the rest of the staff were very attentive. Food was mouth watering and priced to fit every budget. Highly recommend this little gem in the big city. Amazing eats and service!
"January 28, 2019",50,Excellent food and service!,We order the Stir Fried Hakka Noodles and Vegetable Biryani and both were delicious. Many vegetarian friendly entrees to chose from. Our waiter Vijay was very attentive and friendly as was all of the staff.
"January 24, 2019",50,Best Indian Cuisine around!,"We loved it! Very Friendly, excellent food! Don’t forget the dessert, it’s all really good. Nice haven on a rainy day."
"January 21, 2019",50,"good choice for neighborhoord, friendly service, interesting dishes.",Went here with a family group over Veterans Day weekend (without reservations) and staff was very friendly and accommodating. Some interesting twists on Indian dishes that we hadn't seen before. Would certainly return.
"January 21, 2019",50,Dinner,A delicious dining experience with exceptional service from Aldi. His attentiveness and well thought out recommendations made our culinary experience delightful. The vegetable biryani and the gobi Manchurian dry are a must try. We look forward to our next visit.
"January 18, 2019",50,"Wonderful food, wonderful service","Stopped in with a party of six, no reservations. Very accommodating, Wonderful staff. Food was out of this world. Would go back in a heartbeat."
"January 5, 2019",50,Best Indian Restaurant in NYC,Food & Service are fantastic. We all enjoyed the delicious food & great service as a family. Vijay & Manager Kruan are very helpful & made our dining experience wonderful. We will be back again as a family. Thank you!
"January 1, 2019",50,Fantastic,We travel to New York two or three times each year. We will be back here again! Staff was attentive and very professional. Every dish was just fantastic. We cannot wait to get back to NYC to try other dishes on the menu! Highly recommend!
"January 1, 2019",50,excellent!,Such a unique and delicious restaurant! Highly recommend! Authentic quisine at very fair prices. Best naan ever!
"December 28, 2018",50,Terrific food and magnificent service,"The food was delicious and exactly as we had requested. In addition, we received spectacular service from our waiter, Vijay. If we ever return to New York in the future, we will definitely return. Thank you Vijay!"
"December 28, 2018",50,Superb eating experience in New York centre,Fantastic selection of dishes across many different Countries. The staff were excellent and explained everything is so much detail I wanted to try everything.
"December 27, 2018",50,Tasty food with very friendly and accommodating Staff,"This place serves some excellent Indian food. The staff is very friendly, Nisar went an extra mile to provide exceptional service. I am really impressed by the ambiance and food quality. Would definitely recommend a visit to this restaurant."
"December 24, 2018",50,Great Indian food ✌🏻🥇,"Great food, awesome service. And eating with your hand 👌🏼 Even got a surprice from the waitress Aldi ❤️❤️❤️ Try the indian Taj Mahal beer!"
"December 23, 2018",50,Lives up to its rating,I claim to be no expert but I’ve had a few hundred Indian meals. Nothing to find wrong here. Excellent food and service by all table touches and mostly by our great waiter Vijay. Go here.
"December 20, 2018",50,Great Place !,We had a great time ! Lovely food and the restaurant was very nice ! Short Wait for 5 people on a Thursday Night . Nisar was very attentive and helpful throughout the night !
"December 16, 2018",50,Fun night out,"What a great night celebrating our friend’s birthday. Our waiter Vijay was so good, we really had great service. The food was all very good quality. The birthday treat for dessert was a nice touch. We would all recommend visiting Spice Symphony 😊"
"December 15, 2018",50,Excellent Food and Service!,Nisar was an excellent waiter. Food was super tasty A+++ I would recommend the eggplant dish! Yum!!!
"December 9, 2018",40,Very Nice!,Just stopped in for some drinks and appetizers. We were given a very good recommendation and the food lived up to it.
"December 5, 2018",40,Good solid Indian food!,The food was really good. No disappointment at all! Our waiter Aldi was was really nice and took his time to make us comfortable! We recommend this restaurant!
"December 2, 2018",50,Indian Cuisine on Steriods,"This is my favorite eatery in NYC. We love Indian food and we are never disappointed here! And the real star is the service. You have never eaten Indian food in such elegance, and at 1/2 the cost of most fine dining places in NYC."
"November 30, 2018",50,Outstanding Indian food!,"Dinner for 4, everyone loved the appetizers and naan brought out. The vindaloo and goat were spectacular. Service was outstanding, will be back."
"November 30, 2018",50,Worth of visiting New York,One of the best restaurants ever based on flavours of food and exceptional service by Vijay. We really enjoyed very tasty Indian food aj Vijay chose us excellent wines with every portion.
"November 29, 2018",50,Subtle flavors indeed work as a symphony; tips,"Must try the fried cauliflower appetizer, the naan (but the accompanying sauces could be better and include hummus and tiziki etc), and the noodle dishes are amazing."
"November 24, 2018",50,Excellent Service & food,We went to spice Symphony due to the reviews on trip advisor & it really was wonderful . The service was outstanding & food was to die for. Great Indian & from what I could see the Chinese dishes where great too.
"November 24, 2018",50,Excellent Indian Food,We are from San Francisco and returned for our 2nd meal at Spice Symphony. It was as good as we remembered. We got a combination of entrees ranging from vegetarian to fish to lamb. Everything was excellent. A great find in New York City
"November 17, 2018",50,Smooth and silky,The Chicken Tiki Masala with red cream sauce was excellent. Chicken with Broccoli and Ginger also very good. Garlic Naan bread worth double the asking price. 3 ate for $100 no alcohol
"November 15, 2018",40,Pretty good and simple for NYC,"for that part of town very affordable, very fast service, good selection of beverages, decently prices lunch specials. basically Chinese and Indian food. Nothing fancy."
"November 12, 2018",50,Delicious - Excellent Service from Nisar,I have visited Spice Symphony for lunch on multiple occasions. The food and service is always exceptional. The waiter Nisar was so nice and provided great customer service! I highly recommend Spice Symphony for lunch or dinner. You won't be disappointed!
"November 11, 2018",50,Simply delicious,"We loved our dinner at Spice Symphony. We were able to get a table without a reservation early on a Saturday evening, and although the restaurant was quite full it didn’t feel noisy or crowded."
"November 9, 2018",40,Nice meal,"Lovely venue with attentive, friendly service. Tasty food, large portions. Pleasant music played at a level that allows for conversation."
"November 7, 2018",30,OK Indian food,"This restaurant was OK, nothing special. Staff were pleasant enough and service was fine. The food was OK, the garlic naan was delicious."
"November 7, 2018",50,A symphony for your tongue,"Thursday night dinner, a short walk from my hotel was not disappointed. All the staff was friendly, great service constant check on my needs, water glass always full. Food was fabulous. The waiter suggested Tellicherri Pepper Chicken which was divine!"
"November 5, 2018",50,Delicious food and fantastic service!,The service was great and the food was incredible! Thank you Aldi for taking such good care of us!!!
"November 2, 2018",50,Great food,We ate at Spice symphony on 31 October and thoroughly enjoyed the food. Jude spoke to us and was very personable and engaging....service was good and food just a5 the spice level (hot) that I’d asked for . Definitely recommend
"October 30, 2018",50,Delicious,Had a few Curry’s between 3 of us. Fantastic. Chicken tikka masala was out of this world!! Get it! Got a little bonus from the chef to start. Wine and cocktails also great!
"October 15, 2018",50,Excellent food and service! Great balance all around,The other reviews raving about the food and service are accurate! Attentive but not obtrusive service. Stylish but not stuffy atmosphere (50th street location). Excellent food! These are real professionals who know what they are doing. highly recommend
"October 14, 2018",50,So good!,"I went to Spice Symphony with my friends and had so much fun!! The food was wonderful and our server, Nisar, was great! He was so helpful and made perfect recommendations!! My first experience with Indian food, and I’m so pleased with my choice!"
"October 11, 2018",50,Delicious!,Had a fantastic dinner with my family. Vijay was our very attentive and helpful waiter. Food had perfect level of spice. Highly recommended.
"October 11, 2018",50,Amazing food and service,Amazing food. Amazing service. Nasir was great. The fish curry was awesome. The Indian Chinese was great too
"October 7, 2018",40,Dinner,This is a very nice restaurant with great service. The food was delicious and the drinks were great too. The price was average or better for Manhattan. If you're in the mood for some good Indian food definitely checkout this restaurant.
"October 7, 2018",50,Great Meal and Service,Had a great night with our new friends Nick and Jane. Very attentive staff. Couldn’t look after you enough. Especially Rowan and Vijay. Would definitely recommend for a great night away from the bright lights of Broadway
"October 5, 2018",40,Excellent,Found this on TripAdvisor. Great choice of food. Nisar and Rown were very helpful. Enjoyed the French Chenin Blanche. Really buzzy venue.
"October 2, 2018",50,"Great food , Great Service","Having travelled to India more than 50 times, and eaten Indian food around the world, this is as good as it gets. The delicate blend of spices were balanced in both the entrees we had. The service was very attentive , relaxed and efficient."
"September 30, 2018",50,Great Indian Food,Excellent food. It was jut spicy enough. Perfect service & advice from Nisar. Excellent option if you’re near Grand Central. I definitely recommend it!
"September 30, 2018",50,Best Indian food around!,"Amazing food, helpful and very attentive staff, great ambiance. Order a bunch of dishes for the table to share. The only negative is that there were too many choices! Will be my new go-to."
"September 30, 2018",50,Amazing indian food!,The food was absolutely delicious and the services were excellent! Loved the chickpeas dal and the lamp chops. Highly recommended this place!
"September 27, 2018",50,Amazing Indian cuisine!,"Hands down, the best service, seriously amazing food and great atmosphere! I highly recommend dinning here. Ask for VIJAY!"
"September 25, 2018",50,Attentive service and good food,Nisar looked after us while we had lunch at the restaurant. He had been very attentive. The bread was so delicious and it went hand in hand with the fish curry dish.
"September 23, 2018",50,Good people,The food was excellent but the important thing is I had a medical emergency while in the restaurant and they helped me. These are good people. I thank them.
"September 21, 2018",50,A Nice Meal Before the Theatre,We always enjoy checking different ethnic cuisines as we travel. The Indian food here was as good as any we have found around the world. Great staff and the special bar drinks have to be sampled.
"September 15, 2018",50,Dinner in the City,Our server Vijay was awesome! The food was great! Starters:The spinach Chaat and Chicken lollipop. Main: Chilli Chicken and Haka noodles.
"September 8, 2018",50,Fabulous Indian food and impeccable service,"My husband and I went there for a romantic date night and our food was delicious! The seating is tight, so not much romance, but the service and professionalism of the staff made up for it. We would definitely go there again!"
"September 7, 2018",50,VERY NICE FOOD,Very nice Indian food. We have plenty of choices in the uk to go to and this one beats them all. Very impressed with menu and wine choices. If we visit NYC again this place will be on our list to dine in.
"September 6, 2018",50,"Excellent food, great service!","I had a variety of starters and side dishes since I was dining alone, each one as tasty as the other, many vegetarian options. Waiters are attentive and helpful."
"September 5, 2018",50,Wow!!,"We had an amazing time! Excellent food, nice and professional service ( Rowan and the team). We got good recommendations for vegetarians:) fun special beers and we loved the desserts too."
"September 2, 2018",50,Sooooo yummy!!,"After a long, fun day at the US OPEN, young adult son wanted to come here for dinner! Amazing choice! Excellent food, quality is amazing!"
"September 2, 2018",50,Birthday Celebration,"During a recent trip to New York, we decided to dine at Spice Symphony as a treat for my birthday. Fantastic atmosphere and food to match, will definitely visit again when next in the city."
"September 1, 2018",50,Spectacular Indian Food,Great ambiance to start with. Our waiter was very helpful in making suggestions although we pretty much knew what we wanted. Honestly I found this on TripAdvisor. Strongly suggest Spice Symphony. I’ll be back on my next trip to NYC.
"August 31, 2018",50,Delicious,"We had been staying away from Indian cuisine, but we sure are glad we went to this superb restaurant. It might be the best food and service for this trip."
"August 30, 2018",50,Excellent,"My husband and I are avid Indian food lovers and this was one of the best, our waiter Rowan was great giving us advice on the wine and food Would definitely recommend Spice Symphony"
"August 27, 2018",50,Lucky find,"Had a great meal at Spice Symphony last night. Thanks Aldi and his team, they even gave us meals that were not on the menu. Plus cooking my meal again when I didn’t like the sweet corn! Great service. Thanks again for a great meal."
"August 24, 2018",50,Spice symphony,"Incredible! Aldi provided excellent service and gave recommendations based on our preferences. Avocado chicken kebab and korma were excellent. All in all, a beautiful ambiance, service and meal. Exceeded our expectations - YAY Spice Symphony!"
"August 23, 2018",50,Outstanding service and delicious food,"The food and wine suggestions were a hit again! We enjoyed everything including the paneer, avocado chicken, and New Dehli chaat. The service here is exceptional."
"August 21, 2018",50,Excellent!!!,"An excellent place for Indian food, with a true symphony of flavors! All suggestions from our waiter were excellent! The mushroom appetizer and the fish were superb, tandoori shrimp and mango ice cream were also excellent as well as the breads. Great service also!"
"August 20, 2018",50,Excellent service!,"Much nicer than we were prepared for, but we felt comfortable regardless. Rowan was our server and was extremely friendly. Quick service, great food, and great atmosphere. Definitely going to come back!"
"August 19, 2018",50,Very good fish curry and chili lamp.,Very good fish curry and chili lamp. We went there at 3pm on Sunday and it was quite and the waiter was very patient to wait for us getting familiar with the menu.
"August 14, 2018",50,Very good dinner,"we got an very good dinner, Kerala curry, tandoori chicken, lamb curry, dal, pickles, naan,... some of us wanted spicy, they got spicy !"
"August 13, 2018",50,Nice visit,This was the best indian food ever and the staff were amazing! Our waiters name was ”DEBANK” and he was very professional.
"August 11, 2018",30,Nothing too special,"Unfortunately, my chicken was raw and had to be sent back. The food was good, but not amazing. I haven't been served raw chicken in some years! Was not impressed."
"August 6, 2018",40,Very tasty traditional Indian dishes!,"My friend and I love Indian food....this did not disappoint. Very tasty, great service....overall enjoyable dining experience!"
"August 4, 2018",50,Great Place,Lovely service and a great location. The food is sublime and is quickly served. Will definatly return
"August 3, 2018",50,One of the best indian style restaurants....,"Excellent restaurant, friendly and competent service, delicious food! Recommended lamb chops were the best we ever had."
"August 2, 2018",50,Lovely Restaurant,"Great visit to Spice Symphony, New York. Very friendly table staff, including Debank, and I ordered some delicious tandoori lamb chops."
"July 31, 2018",50,"Great ambiance, delicious food and fantastic service!","If you love Indian food, you must try Spicy Symphony! It is a wonderful experience from beginning to end. Staff is helpful and personable, and the food is amazing. We will recommend to family and friends and visit again."
"July 27, 2018",50,Great great great food,Great dinner with the family very good food and service especially NISAR who explain all the menu with great recommendation and great service. Highly recommended!!!! David
"July 25, 2018",40,Excellent Indian Restaurant,Enjoyed a lovely meal at Spice symphony with my wife and two teenage children. The service was good and the food even better however to get 5* I would of liked more choice on the menu.
"July 22, 2018",50,Spectacular Indian restaurant,"Marvelous food in a comfortable setting. My wife and I found this restaurant on Trip Advisor and we are thrilled that we went. The flavors are defined, with an appropriate amount of heat. My shrimp dish was fantastic and my wife’s avocado chicken was yummy."
"July 19, 2018",50,Phenomenal,"From beginning to end everything was outstanding. Food was authentic and delicious, the atmosphere relaxed but elegant, and the service was PHENOMENAL! Everyone employee is extremely attentive and professional. We will visit again for sure."
"July 19, 2018",50,Amazing food and service.,The food at Spice Symphony was one of the best we had so far! We received great hospitality from Nisar. Would definitely recommend this place!
"July 18, 2018",50,NYC trip,"This ambience is excellent and food was delicious. The service was friendly and staff was very welcoming and attentive. Nisar, the manager, is knowledgeable and helped guide us through menu. Really great dining experience."
"July 17, 2018",50,Always a great experience,I have been to here “solo” and with family / the service is top notch - alway coaching to ensure the experience is as it should be. Food is fresh and ample seasoned perfectly as expected. A must visit for NYC!
"July 17, 2018",50,A great find!,"A small sit-down restaurant but some of the best Indian food I’ve ever had. Great samosas, naan, an incredible lamb josh rogan. Good location on Lexington Avenue, well worth a visit"
"July 16, 2018",50,Great Indian food,Spice Symphony is a very good place to get great Indian food in Manhattan. This place has a lot of great options.
"July 15, 2018",50,Fantastic Indian Cuisine,"Second visit to this restaurant and as good as I remember. I went light tonight with just Vindaloo Lamb and Garlic Spinach. Both were excellent. Service is very attentive. Nice crowd but tables are available, open on Sunday till 10:30. Highly recommend!"
"July 15, 2018",50,Great Indo Chinese Find,Great indo Chinese food! Short walk from MoMA too. Would highly recommend the Gobi Manchurian and Chop Suey. Great place for friends and family and lighter than traditional Indian food.
"July 13, 2018",50,Trip to the Big Apple rounded off with a great meal,"The food was great, the service exceptional and the ambience, perfect. There were many people in for a meal at the same time but even still, Aldi made sure the service we received was top notch. The whole family had a very memorable experience."
"July 12, 2018",50,Best Indian restaurant in nyc,"Best Indian food in new york Best service ever ask for Simon he is the best ,very kind ,professional and friendly Food is great very reasonable price And restaurant very clean"
"July 12, 2018",50,Amazing Food and service,"I am celiac and love Indian food and this restaurant is exceptional The service, food and atmosphere in this restaurant are incredible Thank you for a lovely evening"
"July 10, 2018",50,Good food & service,Great food & fast service! My daughter ate here three times in four days. Special mention to Nisar who took good care of my family. Highly recommended.
"July 9, 2018",50,Amazing authentic Indian cuisine with excellent service,"Our family had a delicious dinner here on our last night in the city. Excellent service, wonderful food and great cocktail specials!"
"July 9, 2018",50,Excellent food and good service,Ate Thali lunch and some biryani today and the quality and service was super and the dishes well done!!! Would definitely return again and great staff
"July 7, 2018",50,Great food,A really nice restaurant with excellent food and service. We always try to find an Indian restaurant wherever we travel and this was one of the best. Fairly reasonable price too
"July 5, 2018",50,Great Indo Chinese in Midtown,Spice Symphony serves a very interesting menu of Indian and Indo-Chinese cuisine. The decor is elegant and the service from the moment you walk in to the moment you leave is very courteous. We enjoyed our meal very much.
"July 4, 2018",50,Amazing dining experience,"The restaurant had excellent service. My daughter has serious allergies and our waiter knew what she could eat. We had the chicken biryani, samosas and lamb rosh jogen. I love Indian food and the food was the best."
"June 28, 2018",50,A tasteful symphony!,"Great food and excellent service! Group of 16 (5 families), all had a really good time! Thanks to Rowan for taking so good care of us, and juggling all the different orders and bills! 👍😊"
"June 28, 2018",50,"Excellent food, excellent service","Rowan was the perfect host for our impromptu 15-person invasion of the restaurant. 5 kids and 10 adults; no problem! Food came quickly, cooked to perfection. Patience with the kids admirable. Will return next time in NY!"
"June 28, 2018",50,Top service,"15 friends together, amazing service and really good food! The service was top Rowan! Both the main and the dessert was tipptop! Thanks!"
"June 28, 2018",50,Excellent Food and Service,"Found this restaurant via TripAdvisor and we were not disappointed! Excellent food and top notch service from Nisar. Highly recommended. Book though, there were lots of people waiting for tables."
"June 19, 2018",50,Service and Food was very good!!,Both the service and the food was very good but have to warn you that the food is spicy!! The appetizers were the best part and of course the dessert was my favorite!!
"June 19, 2018",50,First class Indian food!,Ate at Spice last week with family. Every dish was scrumptious. The place had a great buzz and service was excellent. If you're a fan of Indian food you must try this place!
"June 18, 2018",40,Bright and clean with tasty Indian food,Portions are not super large but there's still good value here. Food was fresh and good overall and you can spend a lot more for a lot less.
"June 17, 2018",50,Very very good,"Wonderful service from Aldi! The food is superb 👌 One of the best meals I 've had in the US. Very nice place, clean and looks high end. The price is very fair for such good food. We were sooo full!! Highly recommend 💪"
"June 15, 2018",50,Excellent service!!,"Decent ambience, but excellent service. Of course awesome vegetarian food. I was with my family, and carrying luggage, the staff didn’t hesitated in providing hand in keeping the luggage in cab while i was leaving. I would definitely recommend."
"June 15, 2018",50,Wonderful Evening,We were warmly welcomed and seated. Our waiter was very kind and offered great suggestions. The food was excellent! We tried 5 different dishes and 2 appetizers. Everyone of them was delicious! Treat yourself to a wonderful experience!
"June 14, 2018",40,Very good,"Santosh and team share their passion and enthusiasm for their Indo Chinese dishes with an excellent service. Food is tasty and delicate. One visit is not enough, I will come back for sure in the future."
"June 11, 2018",50,Best Indian food experience in NYC,"looking for The best Indian food experience? look no more. Excellence quality, authentic and great service = look for Nisar!!! Highly recomended Reasonable prices great location"
"June 11, 2018",50,Great food Great Staff,This restaurant had both great food and great staff. Our food was delicious and the staff were both helpful and pleasant. Great atmosphere and very busy. Would recommend this restaurant.
"June 7, 2018",50,Super yummy food and perfect service,"The food we're soo good. We tried Chicken biryani and masala thali both were super good. The waiters were very welcoming and lovely, especially Nisar was very welcoming and he let us feel like home. Definitely will recommend the Resturant and will come back again."
"June 3, 2018",50,The best meal we had in NYC,"We had an amazing meal! Our waiter, Aldi, had great suggestions for food pairings and wine. Everything we tried was delicious. I highly recommend Spice Symphony."
"June 1, 2018",30,A so so experience,"Service was great, very attentive but they could have advised that the dishes they recommended where incredibly spicy. Could not eat half the food and taste the other because my mouth was on fire. Cocktails could have been served better, ice melts way too fast."
"May 27, 2018",50,AMAZING,"Absolutely AMAZING! We stopped in for a quick bite of lunch, and was blown away at the level of food that we had! The Lollipop Chicken was so good, and the General's chicken was the BEST I've ever had!"
"May 25, 2018",50,Spice up your Trip,I found this restaurant on TripAdvisor and we loved it! Nice ambiance and our server Nisar was a delight.
"May 19, 2018",50,Loved the Indian Chinese food and service,"We visited for dinner- had Indian Chinese selections. Loved the food, and service by Nisar was also great!"
"May 17, 2018",50,Exclenet !,Very good food and service highly recommended!! Out server Aldi was very attentive and gave great recommendations!
"May 14, 2018",50,Good spice balance,"We ordered Lamb rogan gosh and Shrimp. The lamb was good, the coconut shrimp super. Very good spice balance, allowing food enhance taste. Good service."
"May 13, 2018",50,Excellent,The food was excellent here and the waiter was great at helping us choose items we’d never had before. He basically chose our whole meal in the end including the wine and everything was superb. Would definitely return.
"May 11, 2018",50,Dinner,"The food was excellent, classic indian. The service was great, very friendly and proffessional. I highly recommend this place."
"May 9, 2018",50,Excellent family lunch,"We visited this restaurant as a family for lunch. We were tired after an extremely early flight to NYC. We all had one of the various lunch specials. The food was excellent, the service super and it was fantastic value. Highly recommended."
"May 7, 2018",50,A pleasure from start to finish!,"Just walking through the door and people were raving about the dinner they ate. Cannot fault the place! Sit back, ask the waiter for his recommendations and enjoy the ride!!!!"
"April 27, 2018",50,Best Indian food I ever had,I’ve tried Indian food all over th world and this is by far the best I ever had. On top of that the prices were VERY decent and the service exceptional. Definitely coming back next time I’m in NYC.
"April 26, 2018",50,"One word “Gobi Manchurian”, wait thats two words....","I mean, the best Gobi Manchurian anywhere on this Island and probably all of Tri-State or even all of United States, maybe all North America. You know what make it the entire Western Hemisphere. Period. Mike drop!"
